	score
DNAJB6	-3.5689845
TAF1L	-3.56943
LGALS1	-3.5695114
FXN	-3.5696976
NAA20	-3.570237
ARHGDIB	-3.5704932
SPATC1	-3.5707726
PDLIM5	-3.5707874
AZIN1	-3.5712216
PELI1	-3.5714066
GALNT18	-3.5714772
PSMD13	-3.5716949
KRT32	-3.5721607
SLC25A6	-3.5721786
ACTBL2	-3.5722268
NR1D2	-3.572433
WDR82	-3.572453
BTN2A1	-3.57256
CDK5R2	-3.5726845
MKNK1	-3.572761
CHSY3	-3.573134
KRT12	-3.5732036
MRPL2	-3.5732903
KREMEN1	-3.5732937
CD101	-3.5733528
PSTPIP1	-3.5739617
ATP6V1B2	-3.5739856
CHKA	-3.574164
CXCL9	-3.574349
EMB	-3.5744426
CDC37L1	-3.5746446
BCAT2	-3.5746891
DSTN	-3.57485
RPS25	-3.575152
CLN8	-3.575231
VTI1B	-3.5758545
VPS37B	-3.5759487
IGSF6	-3.575973
EMD	-3.57628
SCARB1	-3.5762877
TOMM20	-3.5762982
CIDEC	-3.5763726
SEC22A	-3.5765967
CLDN17	-3.576736
TFEB	-3.5772789
ZNF254	-3.5773175
GMEB2	-3.5773842
GPX7	-3.5777874
MGST1	-3.5785382
ZNF432	-3.5794778
TES	-3.5795455
BRF1	-3.5795817
GCFC2	-3.5796638
ING4	-3.5798504
INTS10	-3.5801945
MBTD1	-3.5805125
FAM13B	-3.5806491
MYL1	-3.5806785
FAM110A	-3.580923
RHOD	-3.5811172
LPCAT3	-3.5815537
DCUN1D2	-3.5815887
GCGR	-3.5816922
PSMC3	-3.5817885
NACA2	-3.582103
MAFB	-3.5821204
PMM1	-3.582274
KATNBL1	-3.582341
GRIN3A	-3.5824654
SLC32A1	-3.5825047
PNKD	-3.582917
RNH1	-3.5829806
ARHGAP1	-3.5830798
FARS2	-3.583157
AP4M1	-3.5833175
NFE2	-3.583346
DRG1	-3.5834298
BBS12	-3.583603
IFI44	-3.583648
SMCR8	-3.5838597
EOGT	-3.583941
ACO2	-3.5840657
KCNF1	-3.5846634
SELL	-3.585136
ACOT4	-3.5855393
SPRY3	-3.5856
CD5	-3.5856407
MED10	-3.5858715
ZBTB32	-3.5859084
CD70	-3.5862134
MVP	-3.5864303
RSPH9	-3.5867107
PLSCR1	-3.5869927
STT3A	-3.587009
STK38L	-3.5870976
AGTRAP	-3.587373
POM121C	-3.587377
FXYD7	-3.5881126
HAUS1	-3.5883687
PDHX	-3.5884316
STIM1	-3.5887299
BRAP	-3.5887322
PAF1	-3.5892081
ZRSR2	-3.5892138
IFI27	-3.5892766
RMDN2	-3.5893264
USP49	-3.5896294
TAF1A	-3.5897648
SOD1	-3.589765
HCRTR1	-3.5899348
PRKX	-3.5899863
CACYBP	-3.59036
TP53INP2	-3.5905132
NPPA	-3.5905197
SGPL1	-3.5906403
PPIL1	-3.5907388
AP3D1	-3.5911536
KRT15	-3.5911765
STARD3	-3.591212
ACAD8	-3.591516
GP9	-3.5915217
ZNF101	-3.59166
ZNF69	-3.5916753
AFG3L2	-3.5918458
ZNF786	-3.5924306
HRK	-3.5928159
SF3B2	-3.5931149
GSTA4	-3.5933812
SERINC3	-3.5935142
PDCD7	-3.5936782
NNT	-3.5937428
PDHB	-3.593921
TMED4	-3.594139
SPRED2	-3.5944862
PPT2	-3.5949562
RPS20	-3.595241
MRPS21	-3.5955734
RIT2	-3.5956435
IFNAR1	-3.595698
RNF146	-3.5960262
KCNJ10	-3.5963948
HPRT1	-3.5970178
MGAT1	-3.5970397
TTLL1	-3.5970447
ZKSCAN5	-3.5972602
PSMA3	-3.5973141
PRDX1	-3.5977185
NPDC1	-3.5981612
A4GNT	-3.598196
GALNTL5	-3.5982234
ANKRD49	-3.598434
USF2	-3.5985897
DCUN1D5	-3.598687
DOK1	-3.5986953
ATG5	-3.5987659
KIR2DL4	-3.5990958
CYB5A	-3.5991554
RIMKLA	-3.599366
HMG20B	-3.5996864
TIPIN	-3.5997136
SPDYA	-3.5997715
FOXD3	-3.5998013
FGD1	-3.5998836
ZNF473	-3.6000276
ME2	-3.600108
HERC6	-3.6002114
ARGLU1	-3.6007752
RIT1	-3.6008415
ACTL6B	-3.600884
IGFBP7	-3.6008847
ZNF514	-3.6009212
RIC8A	-3.6016707
SOCS7	-3.6020935
ZNF626	-3.6022592
CHST15	-3.602365
NKX6-1	-3.6024814
ZNF506	-3.602517
BGLAP	-3.6026149
RAB39B	-3.6026778
MMP20	-3.6029239
GRPEL1	-3.603054
TMEM63A	-3.6032486
PDCL3	-3.603375
IL18RAP	-3.6033928
WBP2	-3.6038265
ANKS4B	-3.604464
RBM25	-3.6044807
PSMD8	-3.604562
STARD3NL	-3.6049151
GEMIN6	-3.6051154
CSNK1A1L	-3.6053638
LIAS	-3.6057186
UROD	-3.6057365
PLIN5	-3.606031
FTL	-3.6060314
LTB4R	-3.6062722
CALB2	-3.6067798
UPF3A	-3.6068673
MUS81	-3.6070518
MMS19	-3.6072345
PTGES2	-3.60728
LDHB	-3.6074347
BCAP31	-3.6077416
COX11	-3.6077886
SLPI	-3.6079547
CLDN7	-3.6080601
AHCYL1	-3.6081119
MRPS30	-3.6087193
FBL	-3.6091526
PDCD6IP	-3.6093469
CCR8	-3.609489
ZNF41	-3.6096044
CLINT1	-3.6096234
GP2	-3.6097693
COLEC10	-3.610293
NRXN2	-3.6103294
LMCD1	-3.6105812
RGS13	-3.610768
NOC3L	-3.6109703
ZNF592	-3.6116624
SDHD	-3.6118484
ASAP3	-3.6118596
RAB25	-3.612059
ATF7	-3.612166
AP3S1	-3.612246
RPL26	-3.6122556
TECPR1	-3.612453
VPS4A	-3.612693
COQ6	-3.6133106
SNRNP48	-3.6134324
MICA	-3.6134439
ZNF620	-3.6135375
NDUFC2	-3.6139805
ZNF234	-3.6141727
SLC35A3	-3.6142318
LILRB4	-3.6143928
PEX11A	-3.6147428
FBXO45	-3.6150527
PIN1	-3.6151001
TFG	-3.6151452
SLC22A1	-3.6152256
USP16	-3.6152751
RAB33A	-3.6152778
BANF1	-3.6153588
ACTR3B	-3.6153896
ZFYVE28	-3.615663
LOX	-3.615865
TAC1	-3.6161613
HBG2	-3.6161847
ATG2A	-3.6165283
RRP36	-3.6169598
NDUFS4	-3.6170456
ATG12	-3.6173973
TNFRSF6B	-3.617498
ABCE1	-3.6177697
NKX3-2	-3.6180642
OGG1	-3.6184487
ADH1B	-3.6185455
PAPOLB	-3.6185791
LSM4	-3.6190357
SLC4A1AP	-3.619124
FBXL12	-3.619233
SSR3	-3.6192791
NRBP1	-3.6196227
RPRD1A	-3.6196735
TCAP	-3.6196754
HNRNPA0	-3.619987
PGAM1	-3.6201332
SOSTDC1	-3.6202137
PRLHR	-3.6206124
AEBP2	-3.6208768
VRK3	-3.6209202
CREB3L4	-3.6209807
ZNF557	-3.6210682
GYG1	-3.6214375
SEC11A	-3.6215088
PRDM7	-3.6219532
COMMD6	-3.6222053
RPL14	-3.6223228
SLC11A2	-3.6224144
RFWD3	-3.6227639
BCL3	-3.622834
KDM1B	-3.6228497
TSR1	-3.622895
VPS26A	-3.622926
KPNA3	-3.6229386
CHST4	-3.623188
NIP7	-3.6233401
RND3	-3.6234622
CRTC1	-3.6237857
GATAD1	-3.6242352
MID1IP1	-3.6248467
HM13	-3.6250184
PDCD5	-3.6250548
HOXC9	-3.6250997
RNF25	-3.625208
PKN3	-3.6255722
RPL37	-3.6256611
MRPS12	-3.6257904
SNRPE	-3.6258354
ERGIC1	-3.6268928
ADORA2B	-3.6269193
LCE1A	-3.6269214
ULK3	-3.6272552
ITM2B	-3.6273637
CERK	-3.6276145
PACSIN2	-3.627726
PRPF39	-3.627849
PANK3	-3.6278732
BSND	-3.6279767
HPS1	-3.6280007
OXTR	-3.628214
GRAP	-3.6283462
UBE2L3	-3.6284785
FGFBP1	-3.6287732
PJA1	-3.6288536
C1GALT1	-3.6289635
TAMM41	-3.6289928
CEPT1	-3.6289966
CTPS1	-3.6294236
ZSCAN32	-3.6296735
MYL12B	-3.6302361
TRIM14	-3.63064
MDH2	-3.6309242
LMAN2	-3.631115
P2RX6	-3.6313908
SRSF10	-3.6316981
MON1B	-3.6318016
ZNF76	-3.6318474
CWF19L2	-3.6321087
CDX1	-3.6322784
SLC25A37	-3.6327972
HLA-DOB	-3.6330116
CYB5R3	-3.63502
MYSM1	-3.6355453
ZNF214	-3.6360157
CALB1	-3.636249
LYPLA1	-3.6368432
EPS8L2	-3.6375034
TARDBP	-3.6383388
CRHR2	-3.6384463
GBA	-3.6386642
RHPN2	-3.6392472
NUBPL	-3.639503
SRD5A2	-3.6395435
KCNG2	-3.6397693
NASP	-3.6397805
ALG3	-3.6402233
CHMP2B	-3.6402912
STX7	-3.640335
EIF3G	-3.640506
FKBPL	-3.6405742
HMGN2	-3.6405826
CLDN22	-3.6405964
GPR180	-3.640643
ADA	-3.6407733
PUS1	-3.6409602
AKR7A2	-3.6411786
CXCL3	-3.6415024
RPP30	-3.6415946
SH3GLB1	-3.641829
GSDMB	-3.6419303
CRYM	-3.6421819
TXK	-3.642556
CLIP3	-3.6427517
PSMB3	-3.64298
PABPN1	-3.6431892
DNER	-3.6433902
PIGK	-3.6434531
IRF2BP1	-3.6436417
RPL27A	-3.643758
HGFAC	-3.6438537
LMOD1	-3.6438713
TRIM72	-3.643938
CHRM2	-3.6441414
TCTN2	-3.6441894
IL36RN	-3.644231
POU1F1	-3.6442897
PEX26	-3.6447499
SERINC5	-3.6453927
RALB	-3.6454773
SSBP3	-3.6466038
TPD52	-3.646677
DCTPP1	-3.6467223
NANOS1	-3.64753
ACKR2	-3.6475716
KIFC3	-3.6481495
FBXO2	-3.6483715
BBS7	-3.6485455
RPS21	-3.648869
KEL	-3.6488845
BTBD3	-3.6490111
SNRPA1	-3.649463
SYT5	-3.6502717
USP11	-3.6503868
TCIRG1	-3.650476
IL17RA	-3.650517
RAB30	-3.6509578
SLC39A1	-3.651011
ANAPC16	-3.6512637
ULBP3	-3.6514134
APOC4	-3.6514916
PYY	-3.6515331
KHK	-3.6516716
RAB11B	-3.6517015
MCCC1	-3.6522205
VEGFB	-3.6527457
ELP2	-3.6529346
USF1	-3.6531231
ZNF311	-3.6537185
SFSWAP	-3.6538491
SH3GLB2	-3.6539931
PRCC	-3.6543236
POLM	-3.6543994
TUBG2	-3.6544437
SLC2A9	-3.6545367
TEAD3	-3.655281
TRIB1	-3.6553302
GIPR	-3.6555169
C5AR1	-3.655618
CMTM3	-3.6557434
SLC40A1	-3.655767
COQ5	-3.6557689
LPCAT2	-3.6558387
RASA4	-3.6562564
ELOVL7	-3.656865
CACNG6	-3.6570702
ZNF664	-3.6571546
NR6A1	-3.6572106
YIPF6	-3.6574082
IFNA14	-3.6576257
PEX10	-3.657671
EMC3	-3.6579509
WDR74	-3.6582088
GBP3	-3.6582668
UBL4B	-3.6583676
PIP4K2A	-3.658527
CMPK1	-3.6585755
CLVS2	-3.6586785
GFRA4	-3.6590774
RCOR3	-3.6592326
RNF115	-3.6596248
RFX6	-3.6597042
MIS12	-3.6608207
POLR2H	-3.6611512
BBS9	-3.6625237
KANSL3	-3.6632037
ACER2	-3.6638045
KRT6B	-3.6639352
TMED1	-3.6639524
NPBWR1	-3.6646008
BSCL2	-3.664641
MRPL24	-3.6650453
SRPK1	-3.6652641
EGR3	-3.6652908
ARHGAP28	-3.6654232
ZNF343	-3.66587
POLR3G	-3.665961
P4HA2	-3.6659763
RPL27	-3.6661797
SLAIN2	-3.6662307
CHRNA2	-3.6663647
TEFM	-3.666629
ZNF2	-3.666779
ABHD6	-3.6671996
FGFR1OP2	-3.6672542
BRK1	-3.6673636
RCL1	-3.667666
LZTS3	-3.6685252
PTPRCAP	-3.6690228
GSTM3	-3.6694114
CD1C	-3.6695797
MAK16	-3.6697135
RPL36	-3.6698022
ODC1	-3.6698258
VGF	-3.6705601
AGGF1	-3.670803
PREPL	-3.670812
SMYD2	-3.6709638
ANKRD1	-3.6716294
RPS29	-3.6718125
PLEKHA1	-3.6718628
B3GNT2	-3.6719623
PPM1A	-3.6722703
NME2	-3.6725254
DCAF16	-3.6726315
CMTM4	-3.6727822
CLDN16	-3.6732116
TMBIM1	-3.6735158
CPSF4	-3.6737218
FCF1	-3.6738715
IL1A	-3.6740887
RBPJL	-3.6741836
AHSA1	-3.6742764
HS2ST1	-3.67446
F9	-3.6746318
MOB1A	-3.6753075
NEU1	-3.6757298
POLR3K	-3.675748
RAP1GAP2	-3.675871
SAMM50	-3.675877
KLRD1	-3.6759
SPTSSB	-3.6762002
DEFA5	-3.6765418
UPP2	-3.6766517
RGSL1	-3.6766937
SCAMP2	-3.6768975
PIGL	-3.676968
TNNI1	-3.6771016
PPP1R9B	-3.6772342
PDHA1	-3.6787858
GTF3C4	-3.6788087
MRPL9	-3.6788204
EARS2	-3.6788955
DTNBP1	-3.6793332
DYNLT1	-3.679451
SNAP29	-3.6799626
GTPBP10	-3.680243
TRIM32	-3.6802955
ZNF689	-3.680362
FAM110C	-3.6806118
ESRP2	-3.680801
CTSF	-3.6808877
RAB18	-3.681097
OGN	-3.6812012
MRPL37	-3.6812718
P2RX5	-3.6813724
DEF6	-3.6814964
MED20	-3.681504
RPL9	-3.6817105
IVL	-3.681923
CBLL1	-3.682053
TRAPPC3L	-3.6821046
AMN	-3.682181
SPATA5	-3.6824124
PIGG	-3.6826167
TBC1D10A	-3.6830883
SIK1	-3.6831543
MC1R	-3.6834865
MAP4K5	-3.683585
CLDN18	-3.6836033
PCGF3	-3.68392
ZNF431	-3.6845384
VKORC1	-3.684595
DNAJB9	-3.6846652
ARF5	-3.684761
GORASP2	-3.6848228
NDUFS2	-3.6851318
HHAT	-3.6852627
APOBEC3A	-3.6855538
RTN3	-3.6855652
TBL3	-3.6861281
CAMK2N2	-3.686224
DDO	-3.686523
UQCRFS1	-3.6867142
RPS4X	-3.6869934
LPCAT4	-3.6871402
DNASE2	-3.6873317
MDFIC	-3.6878276
GTPBP2	-3.6878686
TBC1D25	-3.6880188
FSTL3	-3.6880345
KPNA6	-3.6881516
CENPQ	-3.6883743
LCE3D	-3.6883984
MRPL38	-3.6887906
AMTN	-3.6889966
PGM2	-3.6890798
CUZD1	-3.6901612
TXNL1	-3.690303
TMSB4X	-3.6911247
GNPNAT1	-3.6912217
SDF2L1	-3.6912384
OMG	-3.691536
GTF3A	-3.691729
IFNA2	-3.69241
USH1G	-3.6927772
NCF1	-3.694072
PCGF6	-3.6942062
MIF	-3.6943297
PRKRA	-3.6943562
LIN52	-3.6943612
NRN1L	-3.6944702
RGS19	-3.6945324
ALAD	-3.694596
SLC25A13	-3.6946037
DDX56	-3.6947346
PLEKHG5	-3.6954486
CLCA1	-3.6961353
CAPN8	-3.696466
RPUSD4	-3.6965885
HCLS1	-3.6974006
SWI5	-3.6975307
OXCT1	-3.697564
FTH1	-3.6977315
POLR3D	-3.6978142
UPK1A	-3.6979516
MICU1	-3.6979568
KRT73	-3.6981182
HSD3B7	-3.6984038
LAP3	-3.698476
ZNF79	-3.699964
PARP12	-3.7001202
ARRDC3	-3.7001863
NDOR1	-3.700194
DDIT3	-3.7003753
PRDM4	-3.700891
INSL3	-3.7013364
ILKAP	-3.7013535
ONECUT3	-3.7013917
NDUFAF1	-3.7016997
CPD	-3.701797
CERS1	-3.7022567
ZSCAN25	-3.7023036
VPS51	-3.702319
NECAB3	-3.7023244
COG8	-3.7024543
RGS20	-3.703247
GOLPH3	-3.7033226
GATB	-3.7037997
MYL12A	-3.704007
RBCK1	-3.7040381
ARF4	-3.704184
SNTA1	-3.7042153
GLCE	-3.7043304
MKS1	-3.704686
PPP1R7	-3.7051988
ARFIP2	-3.705297
ZIC3	-3.7053406
VDAC2	-3.7058053
TIMM17A	-3.7058568
GSTP1	-3.7059302
MOB2	-3.706594
PDK2	-3.7066612
HSPA13	-3.7067127
MRPS27	-3.7071414
ZNF622	-3.70719
USP15	-3.7072537
PRPSAP1	-3.7074082
PAICS	-3.7074895
ADH7	-3.7079017
EXOSC1	-3.7085145
ARR3	-3.7088604
RNF19B	-3.7091115
PATL1	-3.7100785
SLA2	-3.7103837
APOBEC1	-3.710709
ARHGAP26	-3.7107525
CHFR	-3.7111325
MCRS1	-3.7113585
RAB11FIP2	-3.7116256
CXCL11	-3.7120843
FARP2	-3.7122931
FADS2	-3.71234
DCTN2	-3.7126548
S100A13	-3.7132561
PPIE	-3.7133193
CXCL13	-3.713744
GMNN	-3.71376
CLN5	-3.7137642
PCGF1	-3.7139893
COMMD10	-3.7140167
TNFRSF21	-3.7141328
PASK	-3.7143452
DFFB	-3.7144198
PPIL6	-3.7153072
GCNT1	-3.7156014
CACNB3	-3.7157059
RAP2C	-3.7158577
APOA5	-3.7158763
MFSD12	-3.7159925
NPY	-3.7160935
THSD4	-3.7174354
TSEN2	-3.717503
UCP2	-3.7178903
MECR	-3.718101
LIPC	-3.7183003
ZNF773	-3.7183838
TALDO1	-3.7186027
KLHL12	-3.7186408
UBXN7	-3.7189107
CLDN3	-3.7193356
HMG20A	-3.7195268
ZNF678	-3.719603
RPS23	-3.7196937
RABEP2	-3.7197165
STOML3	-3.7198212
PNPLA2	-3.7199254
TRIM3	-3.7201226
GNAT1	-3.7206612
LYPD5	-3.7207966
GK2	-3.720845
NPL	-3.7208781
RIC8B	-3.7211156
CCDC22	-3.7213356
TBPL2	-3.7214427
MX1	-3.7216008
TOLLIP	-3.7216544
MAFA	-3.7227502
ALG2	-3.722812
CHST12	-3.722817
SDHB	-3.722941
WDR83OS	-3.723226
UTP3	-3.7234802
SS18L1	-3.7234807
PECAM1	-3.72351
PGD	-3.7238488
ACAA2	-3.7238686
ISCU	-3.7239902
GALK1	-3.724379
TP53AIP1	-3.7244198
FBXL14	-3.7247071
ERN1	-3.724797
TPT1	-3.724992
C11orf49	-3.7250218
ICAM5	-3.7250316
HAUS2	-3.7254817
FBXW4	-3.725877
SLURP1	-3.7259922
TSNARE1	-3.726001
PPIL2	-3.7266285
RNASEH2B	-3.7267272
ZNF225	-3.7271075
MZF1	-3.727414
SRD5A1	-3.7275214
SPRED3	-3.7276669
NUDT21	-3.7276683
YTHDF2	-3.7277668
STK24	-3.7279944
ATPAF1	-3.7281013
PDX1	-3.7283916
VNN2	-3.7284005
KLK14	-3.7285779
SDHAF2	-3.7290547
IFNAR2	-3.7296684
YIPF1	-3.7299848
TNFRSF13C	-3.7303185
ZNF211	-3.7305312
GTPBP1	-3.7307708
RPLP0	-3.7308517
MOGAT3	-3.7309654
TRNAU1AP	-3.7318687
ZNF433	-3.73198
ANO10	-3.7320702
GOLIM4	-3.7320862
PRX	-3.7325466
NME7	-3.7333004
SIPA1	-3.7335181
DNAJC9	-3.7335613
HOXC5	-3.7338765
MOGAT1	-3.7339427
ARL1	-3.734076
COL27A1	-3.734141
FAM149B1	-3.7341995
SPPL2A	-3.7345939
CITED1	-3.7346325
TNNC2	-3.7349236
RRP7A	-3.734954
PUF60	-3.7355494
MRPS9	-3.7360272
CCL8	-3.7361474
CTIF	-3.7361522
MBIP	-3.7368252
ZNF467	-3.7370472
PLRG1	-3.7373576
ZNF785	-3.7379956
TRIM45	-3.738443
ETNK2	-3.738533
PIP5KL1	-3.7388015
SIAH2	-3.7388256
LY6D	-3.7395763
TRIM56	-3.7401175
IFNA7	-3.7405057
KRT40	-3.740975
BTBD1	-3.7410178
ATP6AP1	-3.741143
GPSM1	-3.741317
RPL35	-3.741488
TXNL4A	-3.7416039
S100A1	-3.7416325
MAGOH	-3.741775
GALNS	-3.741872
NCEH1	-3.7420738
CIB1	-3.7427387
PPIL4	-3.7429118
YIPF3	-3.7429175
MED27	-3.7430065
RPP25	-3.7433534
COPS3	-3.7434707
RPS6KB2	-3.7435184
ERGIC2	-3.7436135
JDP2	-3.7441745
MTMR1	-3.7442443
TIMM10	-3.7448463
DBF4B	-3.7448668
TICAM2	-3.7456813
AAMP	-3.7464185
ERP44	-3.746671
PPT1	-3.7466908
AK6	-3.746801
LSM14B	-3.7468438
KRT86	-3.7468638
PPP2R3B	-3.7469513
CLDN14	-3.7470582
TCEAL1	-3.7471263
PRPS1	-3.747144
TRMT1	-3.7479224
HAT1	-3.747928
HOXB7	-3.748092
RPL19	-3.748445
ATF5	-3.7487588
DCUN1D4	-3.748839
IDH3G	-3.749052
CD2BP2	-3.7502465
PROCR	-3.7503917
KCNJ5	-3.7506173
CAPN2	-3.7507198
ITPA	-3.7517319
WDR61	-3.7519608
CCL28	-3.7523124
ARMC8	-3.7524056
NOXA1	-3.7525177
IL31RA	-3.7526028
ZNF92	-3.7532368
MANBA	-3.75335
ENO2	-3.7536461
ANXA7	-3.75443
TRMT6	-3.7549393
ZIM3	-3.7549424
FOXRED1	-3.754953
MUCL1	-3.755405
PBX2	-3.7558556
CDSN	-3.7560775
MC5R	-3.7561862
RBFOX2	-3.7566395
OPRL1	-3.7566705
MRPL4	-3.7574089
PRPF38A	-3.758676
CSTB	-3.758719
ARTN	-3.758751
ARL13B	-3.759507
GPAA1	-3.7596054
NMB	-3.7597146
VAPB	-3.7605221
MFAP3	-3.76102
IL26	-3.7610214
DBF4	-3.7610583
PSME1	-3.7611675
AP3M2	-3.7614384
CORO1A	-3.7616653
GFRA3	-3.761766
CXCL16	-3.7619443
CCDC86	-3.761951
AKR1C4	-3.7619781
UTP23	-3.7620087
SEC61A2	-3.7625892
ZNF714	-3.7627263
COLQ	-3.7627873
TRIM50	-3.762851
ARFGAP1	-3.7630973
HSD17B7	-3.7635956
METTL1	-3.7636693
NIT2	-3.7638276
MAU2	-3.763842
SNRPF	-3.7641678
COX15	-3.7642474
ARF3	-3.7651844
SERPINB6	-3.7651932
DTNB	-3.7653987
P2RX2	-3.765496
DUSP19	-3.7656078
DECR1	-3.7659938
KCNMB4	-3.7663205
EDC3	-3.766414
USP4	-3.7666836
ZNF700	-3.767208
ATP6V1E2	-3.7682235
AVP	-3.7682674
P2RY12	-3.7682774
ASB1	-3.768573
CDC40	-3.7687523
NAGK	-3.7687697
ZNF485	-3.7689075
EAF1	-3.7692306
SETD6	-3.7693362
UCHL3	-3.769596
CHPT1	-3.7697697
RPL11	-3.769828
SOX3	-3.770026
THOC6	-3.7702756
CNOT10	-3.7709718
ZNF10	-3.7714868
RAD54B	-3.7718377
NPRL2	-3.771855
CBR1	-3.7721543
ZNF552	-3.7726154
PCYT2	-3.7727885
PTRH2	-3.7732818
GLO1	-3.7733161
OR4S2	-3.773679
CHMP4B	-3.7738628
B3GNT8	-3.773971
ZNF830	-3.7741177
FGL1	-3.7741826
TBCEL	-3.7743707
RASSF4	-3.7745094
DCAF10	-3.7745812
SLC15A4	-3.7748876
KLRC2	-3.7749283
MCCC2	-3.7749455
HYLS1	-3.7749648
SOST	-3.7751648
MRPS31	-3.7753532
FAHD1	-3.7755065
BLOC1S3	-3.7755196
ACAP2	-3.7755897
LSM2	-3.7758079
BTBD2	-3.7759278
ADAM28	-3.775935
ASB9	-3.7763019
ZNF430	-3.7763798
DRD4	-3.7764745
METAP2	-3.776657
CTDSP2	-3.7767258
LSM7	-3.7767797
ULBP2	-3.7769005
MT-CO2	-3.7771378
ZNF274	-3.777263
CSNK1G3	-3.7774436
MRPL52	-3.7776542
DNLZ	-3.7778344
BBC3	-3.7780266
NLRX1	-3.778085
BLOC1S4	-3.7781403
PEX11B	-3.7783942
RRM2B	-3.7785163
CES2	-3.7787411
PEBP1	-3.7789807
MTAP	-3.77919
ZNF383	-3.7797043
ZNF566	-3.7797134
SPSB2	-3.7800572
ETHE1	-3.7805042
HLA-DMA	-3.7810555
ARHGAP8	-3.7813878
GRHPR	-3.7813942
FBXL18	-3.7813995
FAM126A	-3.7815754
NHP2	-3.7816231
RPL13	-3.7823205
IL11	-3.7825074
DENND6A	-3.7826428
NIPSNAP1	-3.7828496
HBQ1	-3.7828586
EEF1D	-3.782927
CCDC106	-3.7832355
RAP1GDS1	-3.7833042
AMOTL2	-3.783544
GSTA2	-3.7839084
ZNF33B	-3.784137
BFAR	-3.7845244
NEK7	-3.785223
TIMM23	-3.7854
ACSS2	-3.7858443
TRIM27	-3.786232
FFAR2	-3.7866478
NDUFS7	-3.7869592
ACOT7	-3.787548
SLC25A20	-3.7883232
RAB17	-3.7884834
RALGDS	-3.7884915
HTR4	-3.788646
B9D2	-3.7892158
NPHS2	-3.7899642
PSMD7	-3.790022
ENTPD1	-3.790133
ATP6V1C1	-3.7903335
SNAPIN	-3.7903545
MLEC	-3.7906651
IGBP1	-3.7908561
USP12	-3.7908814
SEC61G	-3.7913487
ZNF140	-3.791596
BCS1L	-3.7916229
RRP1	-3.7918003
MRPL47	-3.7918067
PLA2G15	-3.7919793
ALG11	-3.7921062
ADRM1	-3.7922072
USP14	-3.792282
GPATCH1	-3.792691
ST6GALNAC2	-3.7928112
MRPL43	-3.792846
NFX1	-3.7929645
MMGT1	-3.79337
NAIF1	-3.7938263
IGSF8	-3.7940001
USP27X	-3.794386
PGAM5	-3.794772
ENSA	-3.7949867
PIGC	-3.7950222
RAVER1	-3.7951589
C1GALT1C1	-3.7953331
FBXO4	-3.795564
FKBP9	-3.795837
SCNN1G	-3.7963371
ZNF551	-3.7974389
PRDX4	-3.7974486
LSM3	-3.7974796
XK	-3.7976596
CHMP7	-3.798343
OPTN	-3.7983856
INHBE	-3.7986305
GOPC	-3.7986598
KLHL42	-3.7988763
TIGD3	-3.8005085
BLOC1S2	-3.8005824
PTPN9	-3.8008702
ZNF131	-3.8008912
EXOC6B	-3.8010514
VPS28	-3.8011818
ACE	-3.8012023
ARID4B	-3.8023086
MRTO4	-3.8027077
EIF2A	-3.8029053
PPP2R3A	-3.8029373
CMTM2	-3.8029785
SCFD1	-3.8030117
NOP10	-3.803342
CACNG5	-3.8033442
MAP3K9	-3.803512
RPL36AL	-3.8035653
ACP2	-3.8037267
SEC22B	-3.8044975
RAB33B	-3.8046944
MPG	-3.8047345
VMA21	-3.8049793
EIF3D	-3.8051581
DHFR	-3.8051834
CAPZA3	-3.8053372
LONP1	-3.805458
COX10	-3.805818
ZNF669	-3.8060203
NUP54	-3.8060784
SPIC	-3.8064513
MTMR9	-3.8067067
DAZL	-3.8072877
KANK2	-3.8074317
NPY4R	-3.8081613
CNTFR	-3.8082118
EME2	-3.8083007
RPS13	-3.8085084
ESD	-3.8088048
GPX8	-3.8091016
RNF7	-3.8094451
WARS2	-3.809753
VPS33B	-3.8098996
DDX24	-3.8100388
PANX1	-3.8112
RTCB	-3.8112862
PRPF18	-3.8114676
EIF2AK1	-3.811765
UBE2D4	-3.8123443
IGLL1	-3.8123565
MRI1	-3.8128133
IL24	-3.8128636
UBE2E3	-3.8135097
SYNPR	-3.8136494
MAL2	-3.8139884
POLRMT	-3.814097
STRADB	-3.8141181
NUS1	-3.814139
PAX2	-3.8143582
RAB4A	-3.814497
CCS	-3.8146267
PCCA	-3.81508
GCA	-3.8151379
ZFP1	-3.8159466
VPS54	-3.816267
GDF11	-3.8168743
FOXH1	-3.8170884
HERPUD1	-3.8172524
SCYL1	-3.817445
NPBWR2	-3.8174984
SERPINF2	-3.817569
ESRRA	-3.8179538
SULT1E1	-3.8180873
ARSG	-3.8199825
RNF14	-3.8204181
MAEA	-3.820652
ZNF112	-3.821251
HRH1	-3.8218548
CERS5	-3.8220353
MOB4	-3.8220506
MAFG	-3.822597
TDG	-3.8227372
DDX19B	-3.8229861
SLC22A14	-3.8231232
FBXO8	-3.8232014
FBXO22	-3.8235028
WIPF3	-3.823552
VPS33A	-3.8240063
TDP1	-3.8241267
IFI35	-3.8253455
MLLT4	-3.8255374
AZIN2	-3.8256004
ARSI	-3.8264656
KCNJ6	-3.8266969
HSPA14	-3.8267162
ZNF619	-3.8268037
ANP32A	-3.826894
PSTPIP2	-3.8271077
