	score
SPIRE2	-3.4592083
ZNF26	-3.4597352
TRPV1	-3.4603899
EIF4EBP1	-3.4608495
NFRKB	-3.4610605
HNF4A	-3.4611595
CACNG3	-3.461437
UCN3	-3.4628122
TICAM2	-3.463967
MS4A4A	-3.4643447
HPS1	-3.464469
KLHL9	-3.4645398
RGP1	-3.46521
LEMD1	-3.4653368
KLK8	-3.4655476
ZNF549	-3.4656498
RSAD2	-3.466013
MTHFR	-3.466039
SOCS5	-3.4661233
AVL9	-3.4666321
FXYD7	-3.467272
BRF1	-3.4679155
COQ5	-3.4681132
SCOC	-3.4684107
IKZF4	-3.4694355
TAP2	-3.4695091
ECSIT	-3.4703684
SNAI3	-3.4709141
ZNF7	-3.4710033
FYTTD1	-3.4719684
ARNTL	-3.471982
CHRNA2	-3.4720047
PDE6G	-3.4722817
MTMR1	-3.4723866
ZNF71	-3.4724815
RAB8B	-3.4727829
CLN3	-3.4728327
UQCRB	-3.4736493
ZZZ3	-3.473873
MAPK3	-3.474025
PLLP	-3.4743254
AP3M1	-3.4747734
TECR	-3.475036
PIGT	-3.4751618
GNL1	-3.4752586
PPCS	-3.4758427
POLR2I	-3.4759095
ARHGAP23	-3.4772437
RABEPK	-3.477312
CHPF2	-3.4774218
CHRND	-3.4776103
KIF3A	-3.4779673
BBS4	-3.4779892
CD226	-3.4780324
GLCE	-3.4781864
HPSE2	-3.4782193
TMEM176B	-3.4785755
RNF185	-3.4786694
CEP89	-3.478904
ETHE1	-3.4794753
TRIM25	-3.4795573
LYPLA2	-3.4795873
ZFP37	-3.4804935
FOXD3	-3.4805222
CIB2	-3.4806812
KLHDC3	-3.4810827
VPS18	-3.4813812
KPNA7	-3.4816258
TBCA	-3.482008
ZNHIT6	-3.482727
CPSF2	-3.4828255
RGS11	-3.4830678
KRR1	-3.483166
GRIA1	-3.4832404
KCTD7	-3.4833965
PAX3	-3.483621
S100PBP	-3.4842618
CDX1	-3.4843454
CCL25	-3.4843817
EIF2S2	-3.4844372
SLA	-3.4844968
MATK	-3.4845226
PRKAR1B	-3.4848154
GRK7	-3.4850724
WARS2	-3.4855144
AGTRAP	-3.485624
MYH6	-3.4860554
PLCL1	-3.486124
PADI2	-3.4862373
SS18	-3.4863377
F7	-3.4867487
MRPS2	-3.4871938
AGPAT5	-3.4881353
RAB4A	-3.4881694
SLC22A14	-3.4883187
MTMR14	-3.488471
NUTF2	-3.4887154
RAD17	-3.489083
PPP4R4	-3.4891813
ZNF143	-3.489259
POLR2E	-3.4893944
CCL27	-3.4894524
MCCC1	-3.4895337
HCAR1	-3.4897945
PSMA7	-3.4899845
PERP	-3.4904406
SCAI	-3.4904764
PLAUR	-3.4908211
IFNLR1	-3.4911473
UQCRH	-3.4911578
AQP7	-3.4912045
OPTN	-3.4912078
DGUOK	-3.4913466
CNOT10	-3.4914036
WIPF3	-3.4914238
MT-ND2	-3.4914246
GALR2	-3.4922085
ZNF615	-3.492585
IGSF5	-3.4926236
AACS	-3.492879
DNAJB12	-3.4930308
ADH1A	-3.4931183
ASB9	-3.4931297
GTF2A2	-3.4932668
PSMB4	-3.4935665
IGBP1	-3.4936543
CTSK	-3.4940681
HSD17B7	-3.4948435
TRIP4	-3.4948475
COX7A2	-3.4948895
DCLRE1B	-3.495343
GCDH	-3.4953797
PIGV	-3.4955273
KIF3C	-3.4956894
DNAJC3	-3.4957402
MRRF	-3.4961061
PDCD4	-3.4961102
PAPSS1	-3.4961605
MAP3K9	-3.4962895
CALCR	-3.4968917
CHRNB3	-3.4973526
ASB8	-3.4974515
GOT1	-3.4975207
BLOC1S3	-3.4976406
ANGPT4	-3.4982402
MRFAP1	-3.4984095
IFI6	-3.4985542
NKX6-1	-3.499545
BSCL2	-3.4996521
MLST8	-3.4997292
GRWD1	-3.5000603
RNF187	-3.500655
RUNX2	-3.5006714
BIRC7	-3.5010517
GNPAT	-3.5014236
DNAJC5	-3.501435
UBAP1	-3.5014935
ANXA5	-3.5014975
RAE1	-3.5015535
ZNF430	-3.5018299
PHKG1	-3.502057
EIF3G	-3.5036087
ZNF131	-3.5042818
BTG3	-3.5047605
GMPPA	-3.5047748
GTPBP1	-3.504945
GGA3	-3.5050354
TNNC2	-3.505647
ALDH9A1	-3.5057278
CEACAM6	-3.505841
MON1B	-3.5061016
BRMS1	-3.5065315
VPS26A	-3.5066416
DENND1B	-3.5068617
GABPA	-3.5078857
RGS4	-3.5080693
MYBPC3	-3.5083952
ARSI	-3.5083954
PDSS1	-3.5087242
MPL	-3.5098398
CHST9	-3.509942
PROCR	-3.510048
ANAPC15	-3.5100815
HECTD1	-3.510556
VPS36	-3.5105593
TAF10	-3.5106666
ANGPTL4	-3.5111217
UCHL5	-3.5117922
PGAM5	-3.512121
DNTT	-3.5122
SCG2	-3.5129058
MRPS12	-3.5130444
IL17RB	-3.5132465
FXR2	-3.5135548
SIPA1	-3.5136585
ACOT7	-3.513979
KLRD1	-3.5144246
PPP1R3F	-3.5146732
RNF113A	-3.5148818
HEXIM1	-3.5154235
ZNF850	-3.5154483
CDIPT	-3.5155144
ANXA7	-3.515569
FRS3	-3.515993
ALOX5AP	-3.516304
KATNBL1	-3.5168104
COG7	-3.5173671
FBRS	-3.5175016
IL27RA	-3.517556
PLD2	-3.517765
LARP4B	-3.5180633
FOXL2	-3.5180767
DUSP10	-3.5193021
GALK2	-3.5197268
HECTD3	-3.51979
CSTF2	-3.5198715
CBR1	-3.5199585
HCRTR1	-3.5202591
ABCE1	-3.5208082
ULBP3	-3.5212421
NAA16	-3.5213919
KRT86	-3.521392
CYP17A1	-3.5215795
NPPC	-3.5217228
CXXC1	-3.5217292
M6PR	-3.521906
PRKRA	-3.5222454
SLC10A1	-3.522817
MBP	-3.5231438
MOB2	-3.52322
NAA30	-3.5237904
INSM1	-3.5238018
AMD1	-3.5238154
PITX3	-3.524114
NDUFB9	-3.524453
GRPR	-3.5248559
GCSH	-3.5249786
DENND3	-3.5254204
IFIT2	-3.525652
TRIM32	-3.5256646
PDHB	-3.526109
LAMP1	-3.5265934
EVI2B	-3.5266218
FASTKD2	-3.5270958
PLK2	-3.5272415
RRAGB	-3.5277731
ZNF76	-3.52828
ATP4B	-3.5283632
UFM1	-3.5283978
YKT6	-3.5286376
HS2ST1	-3.52979
SRD5A2	-3.529869
GOLGA5	-3.5302136
NCR1	-3.5305462
CHMP2A	-3.5306187
RGS1	-3.5308752
RNASEH1	-3.5309353
WNT3	-3.5310688
SAT1	-3.531291
ZNF184	-3.5316563
LONRF1	-3.5318308
KISS1	-3.5320797
SSPN	-3.532154
ELOC	-3.5323994
IFT74	-3.532603
SIK1	-3.5326812
CNOT8	-3.533695
UNK	-3.533823
F11	-3.534057
PMS2	-3.534117
MAL	-3.5345223
SEPTIN7	-3.5347488
ATF6	-3.535064
FEM1A	-3.5357325
SMOX	-3.5359766
PLA2G1B	-3.5361195
CHRDL1	-3.5364773
PIM1	-3.5366087
CFHR1	-3.5366695
PPM1A	-3.537101
NRN1L	-3.5372665
CTSE	-3.537364
ZNF786	-3.5380948
PSMB1	-3.53829
NFYA	-3.5390453
LMAN2L	-3.5394948
NVL	-3.5397847
TOMM34	-3.540044
PPP2R3B	-3.5402906
TPK1	-3.540332
TRIP12	-3.5410182
ZNF215	-3.5415866
NOMO1	-3.542094
SNX3	-3.5427227
NPR2	-3.5429447
TRH	-3.5432415
WNT16	-3.5441983
INO80E	-3.5443602
CYB5B	-3.5447
TFG	-3.544736
MMP20	-3.5449731
WAPL	-3.5451572
HOMER1	-3.5452735
NCEH1	-3.5453575
KCNJ10	-3.5453923
TRIM68	-3.5455215
RAB40A	-3.5456893
UBL4A	-3.546211
HMGN1	-3.5464773
DRG1	-3.5467808
FPGT	-3.5468056
SLC35A3	-3.5468292
SNRPA1	-3.5468893
WDR20	-3.5476952
ZNF101	-3.548024
WBP2	-3.5481672
CABP1	-3.5481856
SCFD1	-3.5485325
ACER3	-3.5487697
POLD4	-3.5492585
CLIC2	-3.5495026
PHB	-3.5503166
BRMS1L	-3.5507424
SPIC	-3.5508816
UPK1A	-3.5513515
VPS37B	-3.5517857
ERCC1	-3.552079
MRPS10	-3.552263
PPT2	-3.5525196
SPTSSB	-3.5525463
ASIC4	-3.5526912
ANKZF1	-3.5528018
SLC51A	-3.5529625
COMMD7	-3.553017
CHML	-3.5532558
NHLRC2	-3.5534017
HOPX	-3.553593
PSMC1	-3.5536048
GCGR	-3.553715
STK38L	-3.553716
ANKS4B	-3.553834
TMED5	-3.5539856
CRLF1	-3.555334
EXOC6B	-3.5553398
ACP1	-3.5554202
OASL	-3.5554893
ASCC1	-3.555589
SLC25A37	-3.5556362
CD99L2	-3.5556552
ECHDC1	-3.5556958
KCMF1	-3.5561666
SSB	-3.5562325
NADK	-3.556549
CYP2E1	-3.5566442
FOXJ1	-3.5574815
TBC1D25	-3.5575657
CRB3	-3.5576642
LAS1L	-3.5577755
COA6	-3.5579116
ZKSCAN7	-3.5579166
IL22RA1	-3.5582082
PPME1	-3.559017
FGF5	-3.559309
PSMD10	-3.5593882
CYP2J2	-3.5598786
OGG1	-3.560765
MRPS31	-3.5609872
HEBP1	-3.5611403
CLDN23	-3.5612729
TRMT10C	-3.561538
RBM42	-3.561587
MRPS22	-3.5641518
TYRP1	-3.5641987
ZNF264	-3.5645163
FRA10AC1	-3.5647366
ATF1	-3.5648804
ADM	-3.5650122
GRK4	-3.5657291
LDB3	-3.5660713
MCRS1	-3.5661771
CETN2	-3.5664546
CD24	-3.5664682
ECHS1	-3.5664768
PPP6C	-3.5665882
ARHGAP1	-3.5667818
RCCD1	-3.5668592
ADA	-3.566909
ZNF664	-3.567506
IRF5	-3.5678318
GGA1	-3.5679722
CCDC86	-3.5679905
EXOSC9	-3.5683305
S100A4	-3.568723
SPATC1	-3.56876
MTMR2	-3.568819
ZNF212	-3.5688794
FAIM	-3.5688927
ADGRF5	-3.5689476
SARNP	-3.569054
KATNA1	-3.5698032
VANGL1	-3.5699127
PFKFB2	-3.5699813
FOSB	-3.5704944
PURB	-3.5705607
CD96	-3.5706565
DBT	-3.5706856
NR0B2	-3.5707617
IL18R1	-3.571152
ZNF791	-3.5713847
FCHO2	-3.57142
ERAL1	-3.572141
TUBAL3	-3.5724583
C2CD5	-3.5725613
MAEL	-3.5730336
ISG20	-3.5731628
ALYREF	-3.5735323
NOTUM	-3.5736525
BAG1	-3.5744905
RDH11	-3.5745676
NDUFAF1	-3.5745783
APPL1	-3.5748863
SDHA	-3.5752838
GABPB1	-3.5753279
COPS5	-3.5754154
SPHK1	-3.5755255
MARS2	-3.5755682
DDX19B	-3.5758102
TBC1D20	-3.5758555
MKNK1	-3.5760548
POLR3G	-3.5762184
PDE8B	-3.576688
HS6ST1	-3.5769498
BCL7A	-3.5771787
ZNF253	-3.5772207
RPL36AL	-3.5772476
COPS4	-3.5774467
GPA33	-3.577467
EIF4E3	-3.5778484
ARRB2	-3.5778503
BANF1	-3.5782363
IL17RC	-3.5785668
MRPL19	-3.5790815
DES	-3.5793412
SELPLG	-3.5794392
MFAP5	-3.5796788
MRPS30	-3.5798175
LDLRAP1	-3.5798187
RHEB	-3.5798843
SCIN	-3.5799782
AK2	-3.5801404
SRP72	-3.5802155
SYVN1	-3.5802681
IGFBP7	-3.5802877
SERPINA4	-3.5807457
METAP1	-3.5810878
KLK5	-3.581403
DTNB	-3.5816765
PDCD1LG2	-3.581807
BRIX1	-3.5819378
CLTB	-3.5821493
FTSJ3	-3.5823028
VARS2	-3.5823443
TMF1	-3.5825224
LTA4H	-3.5826523
MFF	-3.5826797
SRGAP2	-3.5829256
CDC16	-3.5834665
CRYZ	-3.5835078
GATAD1	-3.583577
GFPT1	-3.583717
RALA	-3.5838947
HOXB1	-3.5838974
PIR	-3.5840347
ZNF25	-3.584089
AK3	-3.5846405
OST4	-3.5850372
CTDSP1	-3.5851152
CACNB3	-3.5853884
SRSF8	-3.5853908
INHBE	-3.5854228
RNF8	-3.5857487
STX3	-3.5859287
RNF34	-3.5866852
ZNF506	-3.5868404
CD274	-3.5881565
USP34	-3.5886424
RAB33B	-3.5887854
PLAGL1	-3.5889437
SDHC	-3.5891407
DHRS3	-3.5893872
TCEA2	-3.5893886
MEAF6	-3.5894032
TBCEL	-3.5895455
DALRD3	-3.5896828
SPCS1	-3.5898674
PDE8A	-3.5899239
HERC6	-3.5902379
CDC23	-3.5908477
MTHFD2L	-3.5910091
ACKR2	-3.5916748
METAP2	-3.5917265
MYL12B	-3.5917408
CIDEA	-3.5920303
XAF1	-3.5924408
MLEC	-3.5929184
DLST	-3.5929778
HSD17B1	-3.5931027
PDHA2	-3.5932217
WDR74	-3.5949032
NDUFA1	-3.595289
LEPROT	-3.5955222
ABCB6	-3.5956132
ART1	-3.595691
SERPINB6	-3.5957062
GDAP1	-3.595857
CA2	-3.5963566
KNL1	-3.5964944
TXNL1	-3.5965798
ATP6V0A2	-3.596759
CD8B	-3.5975215
MAEA	-3.597852
SMCR8	-3.5981052
RHOV	-3.598447
GRK1	-3.5985177
NEFL	-3.6000202
CYTH1	-3.6002247
MFNG	-3.6002653
SMUG1	-3.600551
CARF	-3.6012223
GRK2	-3.6012306
NADSYN1	-3.6012394
NUDT7	-3.6013367
RNF19B	-3.6016521
KTN1	-3.6019065
CUZD1	-3.6021423
MUC12	-3.6023815
ST8SIA5	-3.6027553
HAUS4	-3.6029575
PARS2	-3.6031322
UQCRHL	-3.603325
FIG4	-3.603631
PPAT	-3.60367
GRB14	-3.6038532
FNTA	-3.6038778
TLE5	-3.6040347
NR2C2AP	-3.6044037
CAMK2G	-3.6046526
TSN	-3.6049812
UCHL3	-3.6054165
LXN	-3.6055806
DCAF17	-3.605807
DOK1	-3.6058102
TNFRSF11A	-3.606163
SDF2L1	-3.6065009
PWP1	-3.606549
MRPL57	-3.606865
POLR3GL	-3.60692
PMPCA	-3.6069262
ZIM3	-3.60721
SRP14	-3.6074734
LMBRD1	-3.6080132
NPHS1	-3.6083252
ERBIN	-3.608614
SERINC5	-3.6087024
MATN4	-3.6091576
ENPP3	-3.6097262
ADAMTS10	-3.609875
ITGB1BP1	-3.6099508
PQBP1	-3.6102312
TAZ	-3.6105633
OSBP	-3.6106129
RHBDD1	-3.6106167
A1CF	-3.6106956
NANOS3	-3.611005
HOXD1	-3.6110127
ZNF445	-3.6110172
CXXC5	-3.6112587
SLC25A4	-3.612011
SBDS	-3.612016
LPCAT3	-3.6121292
TTF1	-3.612139
AK1	-3.612727
MOSPD2	-3.6128337
IL18BP	-3.6129034
ACBD3	-3.612936
RSPH9	-3.6129372
RAB11FIP5	-3.613219
PGM3	-3.6132739
RRN3	-3.613395
ZC3H8	-3.6137364
BAK1	-3.613801
LONP1	-3.6139271
GIGYF2	-3.6143246
MRPS34	-3.614467
TYR	-3.614638
BCCIP	-3.6147974
SLC30A6	-3.6149385
ARHGAP18	-3.615844
MRPS7	-3.6165016
MPI	-3.616555
ZC3H13	-3.6167743
UBE2V2	-3.61681
ELK4	-3.6180131
TRAP1	-3.6198337
YTHDF1	-3.6198492
NKX3-2	-3.6204164
UBE2Z	-3.6204202
DCK	-3.6205454
VCPKMT	-3.6207526
FOXP3	-3.6213162
NME2	-3.6213398
PFDN4	-3.6213448
SH3GLB2	-3.6220372
NCSTN	-3.6221755
RASAL3	-3.6224594
HEXB	-3.6224601
VMA21	-3.622509
MGAT4A	-3.6225631
MYCBP	-3.6226718
SERGEF	-3.6232789
ASGR2	-3.6232936
PEX13	-3.6233165
AEBP2	-3.624258
BAIAP2	-3.624424
SRR	-3.6247787
TRADD	-3.6254685
SCGB3A2	-3.6254838
PSMD7	-3.6258104
FKBP9	-3.6260948
MTAP	-3.6261642
MYD88	-3.6262014
EBNA1BP2	-3.626283
CHRNB1	-3.6264372
ZC3H15	-3.627209
CEP70	-3.627539
URM1	-3.6279783
HAUS1	-3.6280215
STK11IP	-3.6282978
YIPF5	-3.6285095
ZNF649	-3.6285946
UGDH	-3.628912
ATP6V0E2	-3.6289275
TRIM3	-3.6289418
CRISP2	-3.6293628
RNF38	-3.6298888
OXER1	-3.6299286
PPIH	-3.629987
UBL4B	-3.630274
USP39	-3.630698
GDF5	-3.6310875
SSNA1	-3.6312964
SLC25A20	-3.6318266
H1-0	-3.632266
TRIM44	-3.6324387
ADRM1	-3.6325607
GLRX3	-3.632574
ADAMTSL5	-3.6328173
TNFSF13	-3.6331234
RNF24	-3.633152
DPEP1	-3.6335895
GDPD1	-3.6339018
SWI5	-3.6339366
GCKR	-3.6341045
ZFYVE27	-3.634535
NR0B1	-3.6346912
TBC1D7	-3.63472
PNLIPRP1	-3.6347592
HADH	-3.6347787
BTF3	-3.6348286
PDK2	-3.6357527
E4F1	-3.635852
CTPS2	-3.6361253
RTN4RL1	-3.6366127
IL15RA	-3.6371832
KCNMB4	-3.6379995
RCN1	-3.6382744
LTB4R	-3.6391456
ZNF317	-3.6392348
RCAN2	-3.6396835
NPC2	-3.6397839
CARS2	-3.640503
UCK2	-3.641013
KCNE4	-3.6413033
CNN2	-3.6414611
TH	-3.6415765
ATF4	-3.6416588
UBE2J1	-3.6421232
XCL2	-3.642335
ZNF429	-3.642732
CHCHD6	-3.6429942
FBXO9	-3.642995
HAGH	-3.643919
RNF41	-3.643954
SETMAR	-3.6441762
IER3	-3.6442158
ABCD4	-3.6442766
CASP14	-3.644562
GABARAP	-3.6450214
MOCS2	-3.645551
POLR3B	-3.6457713
MMGT1	-3.6458855
LRRC49	-3.6460521
PIAS3	-3.6473262
LRPAP1	-3.6474698
ARL8A	-3.6478856
MAFF	-3.6481225
SPTLC2	-3.6481571
PSMC3	-3.6481726
IK	-3.648649
GALE	-3.6487665
ATP6V1B2	-3.6493523
RNASEH2C	-3.6493702
SERPINB8	-3.6494863
ARHGAP36	-3.6496775
PNKP	-3.6503754
HOXD3	-3.6505387
PAPOLB	-3.6507957
ZNF770	-3.6511834
GTF3C6	-3.6515675
TAF11	-3.6519566
RGS10	-3.6533334
PSENEN	-3.6539047
LSM12	-3.6540334
DUSP19	-3.6542337
ABHD5	-3.6545289
SF3A2	-3.6549413
ZNF551	-3.6549852
ERCC5	-3.655121
NECAP2	-3.6553338
SPOCK3	-3.655387
CTPS1	-3.6557887
GET3	-3.6559293
ACTR10	-3.6562843
RIPK3	-3.656663
HIC1	-3.657191
KCNB1	-3.6576233
RPLP2	-3.6578064
GCAT	-3.6579313
UBE3D	-3.658121
RAB15	-3.6581736
NDUFAF4	-3.6584408
NMT2	-3.65855
CRBN	-3.658995
TIMM8A	-3.659695
RBSN	-3.6598785
NAGK	-3.660291
SNTB2	-3.661164
MZF1	-3.6614902
RGL1	-3.6617057
PRDX4	-3.6619995
UHMK1	-3.662838
TMBIM1	-3.6628387
MOCS3	-3.6628754
KIFC3	-3.6639748
XBP1	-3.6640632
SIAH2	-3.6643791
POLH	-3.6650002
ELL3	-3.665409
AHSP	-3.6660206
GORASP1	-3.666374
GPX4	-3.666579
ALG5	-3.6666145
MUC20	-3.6670272
ZNF517	-3.6674852
EVI2A	-3.6676204
MRPL11	-3.6679108
RASA4B	-3.6683042
SOST	-3.6686974
CXCL13	-3.6687305
GYG1	-3.6688461
IFT27	-3.6692219
HSPA9	-3.669459
SUV39H2	-3.669562
TERF2IP	-3.6699264
SARS2	-3.6700218
NSL1	-3.6703231
KCNE2	-3.6712627
PIGU	-3.672127
GART	-3.672221
CSF1	-3.672239
POLR2H	-3.6736383
CD5	-3.6737416
TPH2	-3.6737862
TUFM	-3.6738675
CXCL11	-3.6741524
EMC7	-3.6742632
CREB3	-3.6743696
ZNF641	-3.6746664
PRPSAP2	-3.6753705
TPRN	-3.675457
GATB	-3.6755364
COPS3	-3.6759863
TFB1M	-3.67663
NR2C1	-3.6767228
POLR2F	-3.676963
PDHA1	-3.67707
PARL	-3.6771307
UBE2Q1	-3.6775248
DDX10	-3.6775677
ZER1	-3.6776934
PIM2	-3.6780274
PFDN6	-3.6780784
SSR4	-3.6790388
DGAT2	-3.6797402
CEP97	-3.679889
SUPT7L	-3.6800792
PCBD1	-3.6803963
DIS3L2	-3.6806881
PCCB	-3.6808805
CD2	-3.6809027
ABCD3	-3.6811182
CHRNA1	-3.6813622
MAP2K5	-3.6814377
COPS8	-3.6818135
SFRP5	-3.6825352
EDC3	-3.6825771
GPR180	-3.6847465
SLC25A22	-3.6853092
P2RX1	-3.6858342
LIN7C	-3.6862507
TXNDC12	-3.6866252
CDX2	-3.6866798
AMBP	-3.6867352
DCAF10	-3.6869202
EMB	-3.687732
EXD2	-3.6889877
UROS	-3.6893463
PLA2G2F	-3.6899128
SCFD2	-3.6900673
ZNF70	-3.690092
ZNF350	-3.6902173
GGT7	-3.690279
LOXL3	-3.6906173
NUDT3	-3.690686
SERPINB1	-3.6920526
ZFP57	-3.69329
GALM	-3.6936567
ME2	-3.6939976
MRPL32	-3.6940763
IGSF6	-3.694401
PIK3AP1	-3.694764
PSMD5	-3.6949623
CEBPB	-3.6955328
DNAJA4	-3.6956804
SAP18	-3.695924
ZNF816	-3.696168
PPP1R17	-3.696541
CRY1	-3.6968677
MAPKAPK2	-3.696984
HS3ST3B1	-3.69713
BLOC1S6	-3.6977825
SNRNP70	-3.6977875
CFAP20	-3.6978042
DBR1	-3.6980336
ING5	-3.698083
FIBP	-3.6982682
HPS6	-3.6988733
MAFB	-3.6994178
AGER	-3.699979
USP49	-3.699983
KCNQ4	-3.7002442
LYPLA1	-3.7002468
PACSIN2	-3.700468
PCYT1A	-3.7007492
PANK3	-3.7007866
GINS3	-3.7009227
LUC7L2	-3.7009475
CATSPER2	-3.7012205
ALG9	-3.7015274
BAHD1	-3.701603
ALAS1	-3.7018344
CNOT11	-3.7021093
PJA1	-3.7022648
COPS6	-3.7024243
G6PC	-3.702442
B4GALNT2	-3.7025204
CDK17	-3.7027862
TCIRG1	-3.7033546
ENPP6	-3.7035654
FAM110A	-3.7038348
PSTPIP1	-3.7041874
CPNE3	-3.7044194
PITPNM1	-3.704526
GBP3	-3.7046535
RAB14	-3.7048733
CYB5A	-3.705087
BLCAP	-3.7050998
PTCRA	-3.7053406
GUCY2D	-3.7053807
YY2	-3.7055676
PSMC5	-3.7058115
ABCC11	-3.7059681
SPG21	-3.7060192
SNCB	-3.7061322
MTM1	-3.7061796
MCEE	-3.7066233
IPO13	-3.7068365
ZNF37A	-3.7070243
TET2	-3.7070544
TREML2	-3.7076018
MMAB	-3.7077758
MED10	-3.7080784
PNKD	-3.708472
NOL3	-3.7087946
RPP25L	-3.7089565
ZNF213	-3.7091138
MRPS11	-3.7093294
KCNJ9	-3.7097538
IFI44L	-3.7098262
TADA3	-3.7098858
RIN1	-3.7100117
MRPS18A	-3.710314
SGCB	-3.7108915
ELP5	-3.7114143
ACSS1	-3.7115078
SIAH1	-3.7120419
DHRS11	-3.712098
UCKL1	-3.7122653
FKRP	-3.7123632
CHGB	-3.712469
AQP10	-3.7124846
ELP6	-3.7126377
HSPB1	-3.7133179
UFL1	-3.71362
HAVCR2	-3.7155244
GRAP	-3.7160776
THAP4	-3.7161229
DNAH12	-3.7161548
MCTS1	-3.7163193
SLC40A1	-3.7167442
DMXL1	-3.7167904
LGALS1	-3.7174132
RAB27B	-3.7177556
TRIL	-3.7179139
MFAP3	-3.7180672
NR1D2	-3.7183857
HTR3B	-3.7185957
CHST2	-3.719426
PDCD7	-3.719781
SSBP4	-3.7198086
EGLN1	-3.7205946
FBXO32	-3.7207253
KEL	-3.7210188
AMH	-3.7219813
NOL7	-3.7219877
SPAG7	-3.722357
DDHD1	-3.7228754
SLC27A5	-3.7244103
GPR176	-3.7245958
ATP1B4	-3.7255542
RNF103	-3.7260268
TRMU	-3.726287
NEK6	-3.7265537
RTN4R	-3.7267132
ORC5	-3.7271907
PANX1	-3.7278855
MRAS	-3.7283535
COQ3	-3.7284422
CHST13	-3.7291763
CFHR3	-3.7295482
AKAP5	-3.7296364
LDHC	-3.7311466
PRORP	-3.7317216
ARHGAP42	-3.7317283
GFM2	-3.7317946
HRG	-3.7320626
WDR4	-3.7323139
NECTIN3	-3.7331564
CRACR2A	-3.7335336
CCDC91	-3.7337818
KCNC2	-3.733863
EFHC1	-3.7340298
FBXL2	-3.7346632
COMMD2	-3.7349494
RABEP2	-3.734951
RRAGA	-3.7352421
CDC37L1	-3.7355163
YTHDF2	-3.736127
EDNRA	-3.7361557
TYMP	-3.7365284
COL22A1	-3.7365925
AURKAIP1	-3.7368805
OPLAH	-3.7369883
IL22RA2	-3.7373002
XPA	-3.7380922
MRPS26	-3.738106
COMT	-3.7385244
ZNF622	-3.7385652
FHOD1	-3.7388203
UROD	-3.7388823
UTP18	-3.7389183
DNAI1	-3.739274
XK	-3.7393754
SLPI	-3.7394693
ELP3	-3.7404432
QDPR	-3.7406445
GALT	-3.7410724
FLOT2	-3.7412271
HPRT1	-3.7414942
CAPN7	-3.7417324
MTMR9	-3.7417736
ZNF605	-3.7422466
CBR4	-3.7422726
POLM	-3.7423522
NUDT8	-3.7424297
ALDOB	-3.7425778
CTNNBIP1	-3.7425907
MTMR10	-3.7426555
THAP1	-3.7427492
TTC37	-3.743306
ZNF304	-3.7433264
ETV7	-3.7438605
VPS33B	-3.7441084
BSND	-3.7442753
SIGMAR1	-3.744439
B3GNT3	-3.7445428
PPP4C	-3.7450778
AMOTL2	-3.7457302
ODC1	-3.7459328
COQ6	-3.7460968
ZNF584	-3.7463615
OPRL1	-3.7463963
MOAP1	-3.7466223
GGT5	-3.7476552
VKORC1L1	-3.7476604
IL31RA	-3.7477944
DDX19A	-3.7480087
PEA15	-3.7483375
DISP2	-3.7486334
PTPA	-3.74877
HSPB7	-3.7491467
TOMM7	-3.749572
TFCP2	-3.7496302
APH1B	-3.749644
OFD1	-3.7497017
ATF7	-3.7497156
NFIL3	-3.7498124
ZNF561	-3.7499688
EFNA1	-3.750014
TTLL1	-3.750034
S100A1	-3.7505043
IPPK	-3.7508366
CNOT7	-3.7512178
B4GALT6	-3.7512968
KRT73	-3.7514048
DLGAP1	-3.7518203
SLC25A5	-3.752114
MRPS9	-3.7521603
DCTN2	-3.7522316
LSM1	-3.7523258
SDCBP	-3.7524784
HMGXB4	-3.7528124
VTI1B	-3.7531407
ART3	-3.7533576
MTX1	-3.753605
ARHGAP8	-3.7536895
HEBP2	-3.7537897
RAB33A	-3.7541735
TIMM13	-3.7545536
LIN28B	-3.7545598
LAP3	-3.7549171
IFI44	-3.7550755
ARF4	-3.7553399
GTPBP2	-3.755821
ADORA2A	-3.7558422
MICU2	-3.7561715
DLK1	-3.7566998
APOBEC3G	-3.7571266
BLOC1S4	-3.757157
NPFFR2	-3.757783
TXNDC16	-3.757806
ATP6V0A4	-3.7580674
MYCBPAP	-3.7582915
TAGAP	-3.7583568
RASSF4	-3.7587063
MDH1	-3.7588587
COX19	-3.7598388
AIF1	-3.760194
ZNF554	-3.7605116
FARP2	-3.7607524
CARD8	-3.760934
ENC1	-3.7615263
KIN	-3.7619498
PANK2	-3.7626934
SLC7A9	-3.763251
APTX	-3.7635567
WDR75	-3.7637718
MERTK	-3.7639945
LAMTOR3	-3.7642868
MANBA	-3.7647922
ATG4C	-3.7655675
ZNF461	-3.7657936
GCA	-3.7661436
PGM2	-3.766328
LGI1	-3.7663758
ZNF133	-3.7664967
ALKBH7	-3.766653
RGR	-3.766723
RPL26L1	-3.766879
SMAD1	-3.7669666
AIFM1	-3.7671206
VPS52	-3.767149
HSPE1-MOB4	-3.7672055
RUFY1	-3.7677488
PIGG	-3.7682374
STRIP1	-3.7682445
DUT	-3.769026
C8G	-3.7695181
COPS7B	-3.7696564
AOPEP	-3.7696755
RPIA	-3.7703388
GTF2H1	-3.770564
THADA	-3.7705917
ZNF766	-3.7707968
ACYP2	-3.7708232
