	score
NDUFS8	-4.081864
IFNA1	-4.082107
REG3G	-4.082131
RAB9B	-4.0840273
OR1M1	-4.0847964
ZNF141	-4.085529
P2RY10	-4.0856314
OR8J1	-4.086209
ANO7	-4.0869737
ZNF682	-4.087054
APIP	-4.087561
ICOSLG	-4.0878687
RPP38	-4.0881133
MAD2L2	-4.088152
B3GNT6	-4.0901294
OR8K3	-4.090482
ADAMTS3	-4.090948
OR51T1	-4.0914397
ORMDL2	-4.091542
NXF2	-4.092684
RUBCN	-4.092982
PJVK	-4.095044
FGF21	-4.095079
TREX2	-4.0959783
UBXN8	-4.096015
LSM5	-4.0961437
TIPIN	-4.096432
ATP6V0E1	-4.0967126
SAP30L	-4.097432
COX7A2	-4.0975547
NDUFA4L2	-4.0979004
IL31	-4.097955
ZNF700	-4.0994945
ZNF749	-4.100016
GPR32	-4.100351
VGF	-4.1005874
H2BC18	-4.1011004
VSIR	-4.1012077
BABAM1	-4.1014123
H2BC15	-4.102386
NDUFB6	-4.1030526
SLC22A1	-4.1046
FAU	-4.1049867
RPL32	-4.105707
RAB12	-4.1068535
TCTN3	-4.1077585
RIN3	-4.109
RIC1	-4.109485
PROCR	-4.1096225
ZNF33B	-4.1107364
TAS2R13	-4.11127
TGIF2	-4.113731
NDUFA4	-4.1138206
CABP2	-4.1158943
NDUFC1	-4.117581
SERPINB10	-4.118377
KRT16	-4.1184077
EMD	-4.119541
NRK	-4.1197147
CASP8AP2	-4.12055
DRAP1	-4.121187
PECAM1	-4.1228943
ZNF510	-4.123148
CD52	-4.1244087
CLDN20	-4.124766
ZNF25	-4.1254497
SEMA4B	-4.1254888
RNF114	-4.12553
CAPN10	-4.126243
GNG8	-4.1268983
PSMB2	-4.127538
GPR27	-4.1276107
ZNF773	-4.127861
OR4D11	-4.1279063
ZNF383	-4.1280136
PFN3	-4.1288056
UQCRH	-4.12894
DOK4	-4.130038
TBC1D13	-4.1316648
MT-ND6	-4.132052
GNRH1	-4.132131
NDUFC2-KCTD14	-4.132642
CTHRC1	-4.1327024
EI24	-4.133507
ZNF250	-4.13434
FTSJ1	-4.13448
ZNF285	-4.136744
OTULIN	-4.1372757
H2BC9	-4.1379676
SPRR2F	-4.1380925
UQCR10	-4.138166
EIF2S3B	-4.138819
SPATA2L	-4.141112
C1GALT1C1	-4.1413264
INSL5	-4.1418505
OR5AK2	-4.142141
DNAJC5	-4.1428695
FBXL13	-4.142916
DKK4	-4.1440034
ARHGEF26	-4.1440034
ZNF816	-4.145256
STARD10	-4.1455607
SEC22B	-4.145709
OR5B12	-4.1463094
KCNE1B	-4.1467304
RPL13	-4.146846
COL6A6	-4.1475787
POMK	-4.148395
KCNMB3	-4.1488433
SEMA3B	-4.1493154
ZNF689	-4.1499
FBXO45	-4.1500363
NSMCE1	-4.1503263
SEPTIN1	-4.15132
PCDH8	-4.1514215
CCL24	-4.1519694
KBTBD6	-4.152982
CAPN12	-4.155121
OR5D18	-4.156338
MOV10L1	-4.1570826
SIPA1L2	-4.158131
THADA	-4.158507
BRSK2	-4.1586585
KRT35	-4.1593723
GAD2	-4.1593947
ZNF620	-4.1594195
OR9A4	-4.159603
OXGR1	-4.1597743
DOCK9	-4.1598735
CETN1	-4.160203
AGTR2	-4.160786
PNPLA2	-4.162726
MRPL33	-4.163177
OR10J1	-4.1638727
DPH7	-4.1641088
PROK1	-4.164867
TBC1D2	-4.1649594
ZNF14	-4.165368
DERL1	-4.165715
PLPP1	-4.1659656
SLC32A1	-4.167264
PCYT1A	-4.167307
ZNF564	-4.1677938
POMT1	-4.168068
ZNF200	-4.168182
COPRS	-4.168322
ADIPOR1	-4.1690598
DCAF4	-4.169288
OR51J1	-4.1693206
ASB17	-4.170935
FCF1	-4.171285
ZNF705E	-4.1713386
DAB1	-4.1717796
H3-5	-4.1721244
PCDHB4	-4.1721425
ASB4	-4.172617
TRAPPC2L	-4.174532
ZNF41	-4.174581
ZNF132	-4.17491
FAAP24	-4.175846
SMN1	-4.176102
LONRF1	-4.176294
OR5M8	-4.176371
ARFIP2	-4.176372
BPNT2	-4.1766973
KCNK2	-4.176952
LZTFL1	-4.1770234
RPL27A	-4.1775484
ZFP92	-4.177768
TAS2R20	-4.177797
SGK3	-4.17908
ISG20L2	-4.179564
TDRD12	-4.1800284
OR52L1	-4.1806316
BAD	-4.1806946
RAB2A	-4.18378
ZNF878	-4.1838264
ZDHHC2	-4.1840663
WHAMM	-4.1855206
GFRA3	-4.1868596
NDUFB3	-4.1870975
ZNF547	-4.1879544
MUC17	-4.1896863
OR6V1	-4.189803
PRLH	-4.190047
KCNJ18	-4.190726
OR11H6	-4.1908784
DEPDC5	-4.1914983
OR2V1	-4.1923833
OR52H1	-4.1925154
ZNF304	-4.1925564
UQCRB	-4.193105
MRPL27	-4.1936035
BYSL	-4.193687
RPP21	-4.1937804
FUZ	-4.193786
ATP6V0C	-4.1943555
GALNT4	-4.195259
SDHC	-4.1958237
SPSB3	-4.1964126
TBC1D10A	-4.1967893
VNN1	-4.197635
FYB1	-4.19845
DNAJC19	-4.198718
TOMM6	-4.1987386
MOGAT2	-4.198992
CCZ1B	-4.199558
ABRAXAS1	-4.200475
SUMF1	-4.200611
SPRR2G	-4.2007546
BAG1	-4.2030272
OR4F6	-4.204145
H2BC11	-4.204331
OR10R2	-4.204407
OR9G1	-4.204851
MELTF	-4.204896
SIRT4	-4.205688
OR9A2	-4.2060633
OR51B2	-4.2060647
APOBEC3B	-4.206243
TAS2R4	-4.2064424
MRPL41	-4.2066803
OR4F15	-4.206829
ZNF230	-4.2076936
TRMT112	-4.2087
ASB3	-4.209392
CENPU	-4.2108345
RPP14	-4.211323
ZNF727	-4.2121825
IFNA17	-4.2126575
IAPP	-4.214414
KPTN	-4.215386
SLC25A22	-4.2159114
OR5T2	-4.217049
ASZ1	-4.2171016
COX7B	-4.2173495
OR10A3	-4.21901
CDH22	-4.219561
OR6M1	-4.221094
QRFP	-4.221645
OR4C11	-4.221914
SPCS2	-4.222988
EPHA6	-4.223337
ZNF492	-4.2249947
EIF4E2	-4.226697
RIPOR2	-4.2273035
OR13C8	-4.2282104
CXXC4	-4.228459
EEF2KMT	-4.229118
PGAM2	-4.2297444
CTU1	-4.230329
PLA2G2D	-4.2306957
CHRNA6	-4.231275
PTH	-4.23181
CENPX	-4.2325053
ZNF565	-4.2332845
CTU2	-4.233761
FBXO43	-4.234077
FUNDC1	-4.234329
IL20	-4.234492
MRPL10	-4.2357955
FAM131B	-4.237097
RPL35A	-4.237197
ZNF613	-4.237331
ZNF764	-4.238268
SLC44A4	-4.238791
ZNF484	-4.2393613
OR1S2	-4.239659
CNEP1R1	-4.239926
SSR4	-4.239998
CLEC6A	-4.240104
KMT5B	-4.240154
NPY5R	-4.2424006
OR2T4	-4.24247
EXOSC1	-4.2426014
MEGF8	-4.2429986
CHST5	-4.244408
OR10G8	-4.244468
TFF2	-4.244717
IL34	-4.2452416
BATF2	-4.2459683
OR5D16	-4.246388
IFNA14	-4.2466617
OR51F1	-4.248613
DENND1C	-4.2497005
FFAR4	-4.2499833
RNASE1	-4.251039
BIK	-4.2522473
GSTA5	-4.2523437
ACTR3C	-4.252451
GPR18	-4.2529936
OR5L2	-4.2530546
IL19	-4.2534833
TAS2R60	-4.254581
LYPD2	-4.256067
ZNF302	-4.257157
AMTN	-4.260338
CNGA2	-4.2615523
FBXW12	-4.261744
SIAH2	-4.262582
PPY	-4.2634544
OR8H3	-4.26362
OR52M1	-4.26486
MT-ND2	-4.266127
FPR3	-4.266784
STN1	-4.2671366
PHYH	-4.267196
OGA	-4.268464
ZNF667	-4.269538
NDUFA6	-4.2700515
DNAJA2	-4.270432
H2BC12	-4.272518
PLPP3	-4.272653
OR5H2	-4.2726846
LY6K	-4.2736707
ZNF548	-4.2768555
GCGR	-4.2772803
NDUFB1	-4.277918
ZNF527	-4.279326
TMEM186	-4.279713
SPRN	-4.280778
IFT52	-4.28145
SQOR	-4.282872
CNOT9	-4.2830133
HES3	-4.2847276
ZNF718	-4.2854843
OR9K2	-4.286178
ZNF782	-4.286278
MEPE	-4.287577
GJD2	-4.287765
MT-CO2	-4.288241
VNN3	-4.2908187
PDZD11	-4.291327
TAS2R1	-4.292236
OR4D2	-4.292831
KREMEN2	-4.293408
OR5H1	-4.294043
RPL35	-4.294283
OR2D3	-4.294541
WEE2	-4.294901
MOSMO	-4.295595
COX14	-4.2960753
ARPC4	-4.2982597
TAS2R5	-4.2983727
CAV3	-4.298484
MT-ND3	-4.3005013
NPS	-4.3017898
BABAM2	-4.3022046
ZNF155	-4.304011
OR56A4	-4.3050733
ADIRF	-4.3051705
KIAA0226	-4.3051925
FFAR1	-4.306282
OR5B2	-4.308273
RSPO3	-4.3091426
TRAPPC1	-4.309242
MIGA1	-4.3092523
CELA2A	-4.3099003
OR4K2	-4.310333
NPW	-4.3118854
C2CD5	-4.312993
ZNF543	-4.3130116
OR52N4	-4.3150935
TOMM5	-4.3160253
OR14A16	-4.3163505
OR52K1	-4.316527
ZNF772	-4.3176527
ARSA	-4.317858
KCNU1	-4.317877
RPL12	-4.3181725
OR4C13	-4.3182316
SGO1	-4.31908
ZNF273	-4.3201118
HSCB	-4.3204637
OR2T8	-4.3225427
GPR132	-4.322628
GNRH2	-4.323095
SMEK1	-4.323662
SRMS	-4.3241253
CAP1	-4.3259897
SIRT5	-4.3268046
CD226	-4.3277826
UBXN6	-4.329825
OR10K1	-4.33096
DPH5	-4.3314214
PAM16	-4.3325095
OR6C2	-4.33425
OR2T35	-4.334271
OR2Y1	-4.3343577
PWP2	-4.3370156
OR7A5	-4.337116
IBSP	-4.3377805
PRSS8	-4.3378043
H1-4	-4.3392434
RPL38	-4.3393774
OR52B6	-4.339497
PIP4P2	-4.340244
F13B	-4.341257
OR52E6	-4.3417764
OR8K5	-4.341925
OR8D1	-4.343879
MEF2B	-4.344601
TSPAN15	-4.3448453
OR4C3	-4.3457417
OR6F1	-4.3462863
MDGA2	-4.347257
TEX101	-4.347404
LYPD4	-4.3474064
OR14I1	-4.3475533
NRTN	-4.348004
ZNF578	-4.3490205
POLR3F	-4.349245
SCNN1G	-4.349424
ASB14	-4.35066
MRPL40	-4.350685
CIAO2B	-4.350714
TAS2R14	-4.350867
H2BC14	-4.35113
CNTN6	-4.3515835
OR56A5	-4.352774
S100A10	-4.35297
OR52I2	-4.3533807
OR10P1	-4.3535857
PLA2G4E	-4.354234
ISY1	-4.355108
NECTIN2	-4.3551965
ZNF20	-4.3552527
GPR4	-4.358702
KMT5A	-4.3607664
HCAR2	-4.360987
OR6B1	-4.361678
OR12D3	-4.3618374
NDUFB2	-4.362543
FAAP100	-4.362797
OR13C4	-4.363514
KRT37	-4.363941
LAMTOR4	-4.366322
MRAP	-4.367274
PCDHB14	-4.367512
OR6C4	-4.367591
OR10K2	-4.3680873
SLC44A3	-4.368177
NMS	-4.3682466
SEC61B	-4.368277
ZNF717	-4.371676
OR1E2	-4.371775
IL36A	-4.372111
OR2T29	-4.3732023
OR10Z1	-4.3755054
PLPP2	-4.375561
OR4E2	-4.3763156
ARL1	-4.376568
ZNF77	-4.377291
ITFG2	-4.377909
RPS19	-4.3788185
RWDD3	-4.3804884
COX5B	-4.380838
SNIP1	-4.3826733
NECTIN4	-4.383328
OR2A7	-4.383364
IFNL2	-4.383654
OR56B4	-4.3843656
OR10G3	-4.3847413
SPR	-4.3849635
CHRNA10	-4.38497
ZNF785	-4.38555
TMEM132A	-4.3858356
CCN2	-4.38654
WDR5B	-4.3871145
ARSH	-4.3876905
USE1	-4.3878775
OR4A47	-4.38872
OR8A1	-4.3908553
SGO2	-4.3912454
ITPKA	-4.391876
CTRB1	-4.392654
OR7A10	-4.395675
ISCA2	-4.397753
OR2L3	-4.398924
OR8B8	-4.3992033
ZNF316	-4.400118
OR4X2	-4.401415
MT-ND1	-4.402066
OR13C9	-4.4031014
OR8U1	-4.403833
DBI	-4.4042954
OR5A1	-4.4043393
OR7G3	-4.4051366
CFC1	-4.405665
OR10W1	-4.4062
IL17C	-4.4071784
OR5T1	-4.4074674
AKR1C4	-4.408122
OR5D13	-4.4082146
OR5K4	-4.4093575
AQP2	-4.411499
ART4	-4.4119573
SEPTIN4	-4.4141784
OR6C68	-4.418278
ZNF888	-4.4187007
OR1L1	-4.4190807
OR51G2	-4.4192204
OR2M3	-4.4201775
HIKESHI	-4.4203153
RXFP2	-4.4213824
OR5C1	-4.4219832
MRPL36	-4.4220967
ING2	-4.423194
ARSJ	-4.424144
OR10A7	-4.4242263
TOMM7	-4.4243774
RPTN	-4.424976
OR8B3	-4.425162
OR2M7	-4.425628
EIF2B1	-4.425672
TECTB	-4.425876
N6AMT1	-4.4268203
OR6X1	-4.4277625
RAB39A	-4.4298487
XIRP2	-4.4312186
SAP30BP	-4.4317045
OR51D1	-4.4324117
ZNF529	-4.433361
OR52N5	-4.434353
KCNJ14	-4.4344563
ARHGAP23	-4.434563
RPS28	-4.4355454
FAT2	-4.436069
OR4D10	-4.437534
ZNF709	-4.437795
DAAM2	-4.438392
HSD3B2	-4.4390454
SUDS3	-4.4391065
OR2T27	-4.439184
SNAPC5	-4.4401684
OR52J3	-4.4407163
OR52E4	-4.4414897
DOK6	-4.441996
OR8D2	-4.44219
OR10AG1	-4.4436836
CPA3	-4.444572
FOLR2	-4.4464087
OR1I1	-4.4465213
ETFA	-4.4467716
H2BU1	-4.44812
DSEL	-4.4493794
DGKK	-4.4503646
MT-CYB	-4.4520926
CTRC	-4.452309
TEN1	-4.452532
OR13A1	-4.4527617
CTDSPL	-4.453461
ZNF814	-4.4550366
ACTR1B	-4.4556746
RNF5	-4.45653
OR2K2	-4.4565716
FTL	-4.4568443
OR2A14	-4.45734
OR5M10	-4.457519
ZNF441	-4.4589148
SERP1	-4.459521
H2BC3	-4.4598374
ZNF841	-4.460257
CDK11B	-4.4604454
PGA5	-4.460673
OR2A12	-4.4607778
FDX2	-4.4613175
ZNF737	-4.461967
OR7E24	-4.4624767
VRK1	-4.4632916
OR2AK2	-4.4643884
OAZ2	-4.4644494
TRIP6	-4.4648023
COL19A1	-4.4651484
GDF15	-4.4653163
OR2G6	-4.466333
KMT5C	-4.467376
SPDYE2	-4.467732
OR2A5	-4.4680295
PA2G4	-4.4683566
OR56A3	-4.4708266
OR4K13	-4.4743514
RPL26	-4.4747453
OR2A25	-4.475253
GUCA1B	-4.475964
OR2B11	-4.477912
ZNF81	-4.478205
OR2F2	-4.4784837
OR13C5	-4.478893
PMF1	-4.481182
TAS2R19	-4.482052
BCAR3	-4.4832363
H2BC17	-4.48338
TKFC	-4.483582
MRPL53	-4.4838977
APLN	-4.483963
ZNF180	-4.4841843
ANOS1	-4.4852304
NPFF	-4.4855294
GET3	-4.4861827
FKBP1B	-4.4866595
OR13D1	-4.486789
GPBAR1	-4.4881907
RPS19BP1	-4.489884
CDKN2D	-4.490088
RLN1	-4.491548
OR56A1	-4.4915977
COX18	-4.491649
OR2G3	-4.493206
OPTC	-4.494385
OR8H1	-4.494759
H2BC4	-4.494906
KRT36	-4.4954925
PLEKHG1	-4.4958305
ETFBKMT	-4.4986863
ZNF680	-4.5000963
OR56B1	-4.500327
ZNF480	-4.5004354
ARHGAP45	-4.5004506
GALNT5	-4.5010734
ZNF177	-4.502065
OR51A2	-4.502754
OR2W1	-4.503202
TBPL1	-4.50419
OR1E1	-4.504663
OR52B2	-4.504996
OR5K2	-4.5053864
MAP4K3	-4.5056043
OR51L1	-4.5059934
RPLP2	-4.5068808
OR2AG1	-4.507111
ZNF30	-4.509205
TOMM22	-4.5093217
GARNL3	-4.509525
OR4K14	-4.509587
OR1L6	-4.5102153
CBY1	-4.510405
OR2T2	-4.511131
NMBR	-4.5119977
RABGGTB	-4.5128484
GPER1	-4.513433
OR6C70	-4.514433
SRD5A1	-4.516478
TMC2	-4.5192056
TRIM69	-4.5206337
OR5B21	-4.5211906
NECTIN3	-4.523189
ZNF546	-4.5238013
EIF4E1B	-4.5245757
LGR6	-4.5252576
BOK	-4.5264344
PNOC	-4.5268807
TMEM129	-4.5270534
TBC1D10C	-4.527516
PCDHGB7	-4.527861
IRAG1	-4.5300384
OR10A6	-4.5304623
OR51V1	-4.531609
TCN1	-4.5318766
MARVELD3	-4.5324764
GALR1	-4.533894
ZNF684	-4.5363307
ATG101	-4.5373807
OR5AU1	-4.5376096
OR10A5	-4.538441
LAMB4	-4.5391884
OR10G9	-4.539202
TAS2R39	-4.5394273
OR1F1	-4.539919
OR7A17	-4.5468903
ZNF688	-4.547098
OR5P3	-4.5493417
PABPN1	-4.549394
PGA4	-4.552654
OR6C75	-4.553066
BPIFB2	-4.5541196
OR9I1	-4.5547357
UBE2M	-4.5568376
IL25	-4.5572968
OR2G2	-4.559098
MARCHF6	-4.560295
GDF1	-4.560765
OR5K3	-4.565456
OR6K2	-4.566591
ZNF850	-4.56691
HCAR3	-4.567208
ZNF558	-4.5684185
MXRA8	-4.569088
ZNF730	-4.5696545
CENPS	-4.5714784
POLR1D	-4.571772
FXYD4	-4.57461
OR3A1	-4.5746593
ZNF534	-4.5754676
AFP	-4.5769463
TAS2R38	-4.5770397
OR8J3	-4.577415
FNTB	-4.578817
MC3R	-4.580803
OR6C65	-4.5814366
OR4K1	-4.5842
COX6A1	-4.5842075
TRIP12	-4.586843
SH2D1B	-4.589421
NFKBIL1	-4.591454
ZNF610	-4.592519
MLN	-4.5927014
PLEKHG4B	-4.5931654
UQCR11	-4.593236
CHRNE	-4.5939646
OR5AP2	-4.594787
CAPN9	-4.5955772
OR5AN1	-4.5983844
OR8H2	-4.5986433
OR2T11	-4.5986786
TAS2R46	-4.600261
OR5B17	-4.600477
OR52N1	-4.60683
CASP5	-4.607148
STX17	-4.6079884
KBTBD8	-4.608761
OR1A1	-4.610354
TCL1B	-4.6110134
LORICRIN	-4.611843
OR4S1	-4.612963
OR2T1	-4.613467
OR4N5	-4.6139474
OR2T10	-4.6146054
GPR176	-4.6200957
OR5L1	-4.620176
TOMM20	-4.6225095
INTS11	-4.6308722
OR51I2	-4.632704
OR1C1	-4.6327267
OR4D6	-4.634933
OR4C15	-4.635084
RTN4RL2	-4.636399
OR4Q3	-4.6368165
RPL27	-4.641026
OR52D1	-4.642753
OR1L8	-4.64283
ZNF577	-4.643012
ZNF560	-4.643091
RLN2	-4.643276
TXNDC5	-4.643989
OR13H1	-4.644106
OR5M1	-4.645365
OR13F1	-4.6453953
OR1Q1	-4.647466
TAS2R42	-4.64819
OR10T2	-4.648422
GUCY1B1	-4.648723
OR5AS1	-4.648871
PFN4	-4.651502
OR5J2	-4.6516232
HES5	-4.6530395
CORT	-4.655333
OR7C2	-4.6553717
IFNA2	-4.656937
OR11H1	-4.6575027
RTP1	-4.659366
OR5T3	-4.660299
RCVRN	-4.661288
OR13C3	-4.662751
OR4C6	-4.663008
OR1J2	-4.664928
MAIP1	-4.668434
TAAR1	-4.6691456
DRD3	-4.6703377
OR4L1	-4.6725426
TUT4	-4.6742597
OR5A2	-4.678023
TAS2R9	-4.678077
OR4F21	-4.6781344
PPM1A	-4.679099
RAET1L	-4.684418
RASGEF1A	-4.68532
OR9G4	-4.6867013
PLET1	-4.6899323
ZNF540	-4.69467
NGLY1	-4.6950073
PCDH11Y	-4.6955323
OR2L5	-4.695857
SLC1A6	-4.6969047
GPRC6A	-4.697258
OR2AP1	-4.697403
HCRT	-4.6975975
OR10J5	-4.6997685
SGTA	-4.702065
LYPD6B	-4.7048836
OR51A4	-4.7055182
TBC1D24	-4.707012
RSPO4	-4.7082386
OR2T6	-4.708776
FAAP20	-4.709727
TWF2	-4.713694
OR5M11	-4.7140827
DCAF1	-4.714519
BRS3	-4.714791
ZNF879	-4.7151775
IDO2	-4.7167735
OR52N2	-4.7207565
GPR150	-4.720846
OR14J1	-4.7230225
PIP4P1	-4.723392
OR2V2	-4.725235
MPIG6B	-4.726951
UBE2V1	-4.727445
OR10C1	-4.7284684
SH3BP2	-4.7291493
OR5I1	-4.731381
OR2T33	-4.7319226
TIMM21	-4.7320166
ZNF596	-4.732189
OR1K1	-4.7359853
XPNPEP2	-4.7371144
OR7C1	-4.7390914
HS3ST5	-4.7391777
NTSR2	-4.7395434
ZNF670	-4.740804
SRY	-4.7419105
CARD18	-4.7420077
OR2A4	-4.742247
TSPOAP1	-4.7427983
TEX15	-4.7439895
OR10H2	-4.745453
PGA3	-4.7462225
ZNF154	-4.7478714
DUSP14	-4.748816
COX8A	-4.748855
OR10G7	-4.7493024
COX7B2	-4.7511225
KIRREL1	-4.7521067
OR2D2	-4.752558
TMIE	-4.7533793
OR1J1	-4.7550216
CCN1	-4.7594814
ZNF729	-4.759505
MMP21	-4.7609963
GDF6	-4.7631664
RSPO2	-4.765833
RRP9	-4.768909
PTH2	-4.774051
OR5H15	-4.7758484
OR2T12	-4.777649
TAS2R41	-4.7822146
OR6C1	-4.7823596
OR52W1	-4.798308
LY6G6D	-4.7988853
HRH1	-4.8013725
OR4K15	-4.801657
ZNF846	-4.804392
ARSF	-4.805362
JAML	-4.8055606
OR5H6	-4.8059573
ZNF563	-4.80619
OR5W2	-4.808373
PCDH11X	-4.8108935
OR6A2	-4.8112726
OR51B5	-4.8146896
FBXW10	-4.8166413
OR4K5	-4.81948
TAS2R7	-4.820324
PSPN	-4.8208175
OR2T3	-4.823171
ARHGAP20	-4.8234625
SCT	-4.8234973
RPS29	-4.8280206
ZNF90	-4.829208
GUCY1A1	-4.831384
SAP18	-4.8316636
AOPEP	-4.8322487
PAK5	-4.832979
PDE6H	-4.83342
OR51B4	-4.835978
ZNF530	-4.8363996
DPH3	-4.839869
APOBEC3H	-4.8405724
OR2Z1	-4.8418007
OR11L1	-4.8473935
TTC5	-4.8502502
OR6Q1	-4.850471
KBTBD13	-4.8505025
ZFP1	-4.8519635
OR4F17	-4.8528028
DPH1	-4.854063
OR52E8	-4.854916
IL1F10	-4.8552194
SNUPN	-4.8570457
OR5D14	-4.8586807
OR8G5	-4.8615084
OR6C3	-4.863804
OR6B2	-4.8640814
ACKR4	-4.8649817
ZNF222	-4.8657894
OR2H2	-4.8677
OR10A4	-4.8757243
OR13G1	-4.878085
OR11H2	-4.878674
ZNF229	-4.881751
OR8K1	-4.882112
OR4D5	-4.8936667
OR4C46	-4.8946276
PPEF1	-4.910831
OR1D2	-4.920983
ZNF875	-4.9253383
OR6C6	-4.92626
OR1L4	-4.9267955
OR10AD1	-4.929074
OR1J4	-4.9346223
OR8I2	-4.9393706
OR2L2	-4.9455647
MBOAT4	-4.9457874
OR2M2	-4.9512954
UCN2	-4.952286
DCHS2	-4.9553123
GALR3	-4.9596505
OR6T1	-4.9662914
OR8G1	-4.967596
PRSS41	-4.9701614
OR2AG2	-4.9733024
OR5M9	-4.9746575
OR6Y1	-4.9770074
OR2B3	-4.9780793
ZNF705D	-4.980871
OR14C36	-4.9811535
OR4C12	-4.9813633
ITGBL1	-4.986309
ZNF891	-4.9875126
NPBWR2	-4.989108
ZNF777	-4.9894595
OR11G2	-5.0026364
OR2C3	-5.003139
OR10S1	-5.0108995
ZNF614	-5.012895
TAS2R43	-5.013485
IL36G	-5.015059
DIAPH3	-5.020359
ADM2	-5.020408
TAS2R40	-5.0206666
LYPD8	-5.0324883
OR1G1	-5.037811
IL9	-5.0441175
ARHGAP11B	-5.045428
OR8S1	-5.0462203
OR1D5	-5.0490575
UTS2	-5.0493283
UTS2B	-5.054615
ZNF528	-5.054706
OR4F4	-5.057157
OR2AE1	-5.0600777
OR10H1	-5.0748277
OR6C76	-5.0760055
ZNF677	-5.0783076
OR6S1	-5.078818
ERO1B	-5.086365
PYDC2	-5.0873513
TECTA	-5.0924177
OR2J3	-5.0952477
OR52E2	-5.0987
TOMM70	-5.10051
OR8B12	-5.1165314
OR6N2	-5.117213
WHRN	-5.118826
BEX3	-5.1204276
OR1N2	-5.122964
GPR31	-5.123333
GFRA4	-5.147717
RNF181	-5.152551
OR4A5	-5.157936
OR11A1	-5.162393
OR4D9	-5.1736865
OR2M5	-5.1793685
OTOA	-5.188963
OR10J3	-5.1998153
SELENOS	-5.2050285
SSU72	-5.2098284
OR6C74	-5.213568
TAS2R31	-5.2224708
UTP11	-5.2361236
OR51Q1	-5.240484
OR2T5	-5.244782
NPPB	-5.253552
ZNF761	-5.261816
OR10V1	-5.2650576
SPO11	-5.288487
CALCB	-5.298066
OR52I1	-5.301588
OR1A2	-5.312176
GDF3	-5.3209634
MAP3K20	-5.3238792
TAS2R3	-5.3375335
HJV	-5.3409843
OR5H14	-5.347688
OR1L3	-5.3585086
OR2L13	-5.3600955
TAS2R16	-5.362692
CSTF1	-5.3643684
OR6N1	-5.432461
U2AF1	-5.5006204
MTREX	-5.644774
GHRH	-5.7417703
